serZone;type;tag;description
FNND;stopSignal without indi:id;;stopSignal S-M.9 (location Antw-Nd-B2, grid 1103)
FNND;stopSignal without indi:id;;stopSignal S-N.9 (location Antw-Nd-B1, grid 1103)
FNND;stopSignal without indi:id;;stopSignal S-R.9 (location Antw-Nd-B3, grid 1101)
FNND;stopSignal without indi:id;;stopSignal S-T.9 (location Antw-Nd-Bl10, grid 1105)
FNND;stopSignal without indi:id;;stopSignal S-V.9 (location Y.Berliwal, grid 1117)
FNND;stopSignal without indi:id;;stopSignal S-W.9 (location Y.Walenhoek, grid 1107)
FNND;stopSignal without indi:id;;stopSignal S223-G.9 (location Antw-Nd-C2, grid 2747)
FNND;stopSignal without indi:id;;stopSignal S224-G.9 (location Antw-Nd-C2, grid 2747)
FNND;stopSignal without indi:id;;stopSignal S225-G.9 (location Antw-Nd-C2, grid 2747)
FNND;stopSignal without indi:id;;stopSignal S226-G.9 (location Antw-Nd-C2, grid 2747)
FNND;stopSignal without indi:id;;stopSignal S227-G.9 (location Antw-Nd-C2, grid 2747)
FNND;stopSignal without indi:id;;stopSignal S228-G.9 (location Antw-Nd-C2, grid 2747)
FNND;stopSignal without indi:id;;stopSignal S229-G.9 (location Antw-Nd-C2, grid 2747)
FNND;stopSignal without indi:id;;stopSignal S230-G.9 (location Antw-Nd-C2, grid 2747)
FNND;stopSignal without indi:id;;stopSignal S231-G.9 (location Antw-Nd-C2, grid 2747)
FNND;stopSignal without indi:id;;stopSignal S232-G.9 (location Antw-Nd-C2, grid 2747)
FNND;stopSignal without indi:id;;stopSignal S233-F.9 (location Antw-Nd-C2, grid 2757)
FNND;stopSignal without indi:id;;stopSignal S233-G.9 (location Antw-Nd-C2, grid 2747)
FNND;stopSignal without indi:id;;stopSignal S234-F.9 (location Antw-Nd-C2, grid 2757)
FNND;stopSignal without indi:id;;stopSignal S234-G.9 (location Antw-Nd-C2, grid 2747)
FNND;stopSignal without indi:id;;stopSignal S235-F.9 (location Antw-Nd-C2, grid 2757)
FNND;stopSignal without indi:id;;stopSignal S235-G.9 (location Antw-Nd-C2, grid 2747)
FNND;stopSignal without indi:id;;stopSignal S236-F.9 (location Antw-Nd-C2, grid 2757)
FNND;stopSignal without indi:id;;stopSignal S236-G.9 (location Antw-Nd-C2, grid 2747)
FNND;stopSignal without indi:id;;stopSignal S237-F.9 (location Antw-Nd-C2, grid 2757)
FNND;stopSignal without indi:id;;stopSignal S237-G.9 (location Antw-Nd-C2, grid 2747)
FNND;stopSignal without indi:id;;stopSignal S238-F.9 (location Antw-Nd-C2, grid 2757)
FNND;stopSignal without indi:id;;stopSignal S238-G.9 (location Antw-Nd-C2, grid 2747)
FNND;stopSignal without indi:id;;stopSignal S239-F.9 (location Antw-Nd-C2, grid 2757)
FNND;stopSignal without indi:id;;stopSignal S239-G.9 (location Antw-Nd-C2, grid 2747)
FNND;stopSignal without indi:id;;stopSignal S240-F.9 (location Antw-Nd-C2, grid 2757)
FNND;stopSignal without indi:id;;stopSignal S240-G.9 (location Antw-Nd-C2, grid 2747)
FNND;stopSignal without indi:id;;stopSignal S241-G.9 (location Antw-Nd-C2, grid 2747)
FNND;stopSignal without indi:id;;stopSignal S242-G.9 (location Antw-Nd-C2, grid 2747)
FNND;stopSignal without indi:id;;stopSignal SC-E.9 (location Antw-Nd-A1, grid 1100)
FNND;stopSignal without indi:id;;stopSignal SG-I.9 (location Y.Leopold, grid 2776)
FNND;stopSignal without indi:id;;stopSignal SK-L.9 (location Antw-Nd-B2, grid 1102)
FNND;stopSignal without indi:id;;stopSignal SL-I.9 (location Rhodesië, grid 2784)
FNND;stopSignal without indi:id;;stopSignal SX-Q.9 (location Stabroek-Q, grid 1109)
FNND;stopSignal without indi:id;;stopSignal SX-S.9 (location Y.Schijn, grid 2761)
FNND;stopSignal without indi:id;;stopSignal SX-W.9 (location Y.Walenhoek, grid 1107)
FNND;stopSignal without indi:id;;stopSignal T-C.9 (location Antw-Nd-C1, grid 2759)
FNND;stopSignal without indi:id;;stopSignal T-D.9 (location Antw-N-UitC1, grid 2739)
FNND;stopSignal without indi:id;;stopSignal T-F.9 (location Antw-Nd-C2, grid 2757)
FNND;stopSignal without indi:id;;stopSignal T-H.9 (location Antw-Nd-C2, grid 2738)
FNND;stopSignal without indi:id;;stopSignal T-J.9 (location Antw-Nd-Bl9J, grid 2777)
FNND;stopSignal without indi:id;;stopSignal T-K.9 (location Y.Ordam, grid 2243)
FNND;stopSignal without indi:id;;stopSignal T-L.9 (location Antw-Nd-B2, grid 1102)
FNND;stopSignal without indi:id;;stopSignal T-M.9 (location Antw-Nd-B2, grid 1103)
FNND;stopSignal without indi:id;;stopSignal T-N.9 (location Antw-Nd-M9N9, grid 1103)
FNND;stopSignal without indi:id;;stopSignal T-R.9 (location Antw-Nd-B3, grid 1101)
FNND;stopSignal without indi:id;;stopSignal T-S.9 (location Y.Schijn, grid 2761)
FNND;stopSignal without indi:id;;stopSignal T-T.9 (location Antw-Nd-Bl10, grid 1105)
FNND;stopSignal without indi:id;;stopSignal T225-F.9 (location Antw-Nd-C2, grid 2757)
FNND;stopSignal without indi:id;;stopSignal T226-F.9 (location Antw-Nd-C2, grid 2757)
FNND;stopSignal without indi:id;;stopSignal T227-F.9 (location Antw-Nd-C2, grid 2757)
FNND;stopSignal without indi:id;;stopSignal T228-F.9 (location Antw-Nd-C2, grid 2757)
FNND;stopSignal without indi:id;;stopSignal T229-F.9 (location Antw-Nd-C2, grid 2757)
FNND;stopSignal without indi:id;;stopSignal T230-F.9 (location Antw-Nd-C2, grid 2757)
FNND;stopSignal without indi:id;;stopSignal T231-F.9 (location Antw-Nd-C2, grid 2757)
FNND;stopSignal without indi:id;;stopSignal T232-F.9 (location Antw-Nd-C2, grid 2757)
FNND;stopSignal without indi:id;;stopSignal TG-I.9 (location Y.Leopold, grid 2776)
FNND;stopSignal without indi:id;;stopSignal TGX-I.9 (location Y.Leopold, grid 2776)
FNND;stopSignal without indi:id;;stopSignal TK-L.9 (location Antw-Nd-B2, grid 1102)
FNND;stopSignal without indi:id;;stopSignal TL-I.9 (location Rhodesië, grid 2784)
FNND;stopSignal without indi:id;;stopSignal U-F.9 (location Antw-Nd-C2, grid 2757)
FNND;stopSignal without indi:id;;stopSignal U-H.9 (location Antw-Nd-C2, grid 2738)
FNND;stopSignal without indi:id;;stopSignal U-L.9 (location Antw-Nd-B2, grid 1102)
FNND;stopSignal without indi:id;;stopSignal U217-F.9 (location Antw-Nd-C2, grid 2757)
FNND;stopSignal without indi:id;;stopSignal U218-F.9 (location Antw-Nd-C2, grid 2757)
FNND;stopSignal without indi:id;;stopSignal U219-F.9 (location Antw-Nd-C2, grid 2757)
FNND;stopSignal without indi:id;;stopSignal U220-F.9 (location Antw-Nd-C2, grid 2757)
FNND;stopSignal without indi:id;;stopSignal U221-F.9 (location Antw-Nd-C2, grid 2757)
FNND;stopSignal without indi:id;;stopSignal U222-F.9 (location Antw-Nd-C2, grid 2757)
FNND;stopSignal without indi:id;;stopSignal U223-F.9 (location Antw-Nd-C2, grid 2757)
FNND;stopSignal without indi:id;;stopSignal U224-F.9 (location Antw-Nd-C2, grid 2757)
FNND;stopSignal without indi:id;;stopSignal UK-L.9 (location Antw-Nd-B2, grid 1102)
FNND;stopSignal without indi:id;;stopSignal V-C.9 (location Antw-N-InC1, grid 2759)
FNND;stopSignal without indi:id;;stopSignal V-F.9 (location Antw-Nd-C2, grid 2757)
FNND;stopSignal without indi:id;;stopSignal V-H.9 (location Antw-Nd-C2, grid 2738)
FNND;stopSignal without indi:id;;stopSignal V-J.9 (location Antw-Nd-Bl9J, grid 2777)
FNND;stopSignal without indi:id;;stopSignal V-K.9 (location Y.Ordam, grid 2243)
FNND;stopSignal without indi:id;;stopSignal V-M.9 (location Antw-Nd-B2, grid 1103)
FNND;stopSignal without indi:id;;stopSignal V-N.9 (location A'-N-CHW_WSH, grid 1103)
FNND;stopSignal without indi:id;;stopSignal V-R.9 (location Antw-Nd-B3, grid 1101)
FNND;stopSignal without indi:id;;stopSignal V-V.9 (location L11/1xL223, grid 1117)
FNND;stopSignal without indi:id;;stopSignal V209-F.9 (location Antw-Nd-C2, grid 2757)
FNND;stopSignal without indi:id;;stopSignal V210-F.9 (location Antw-Nd-C2, grid 2757)
FNND;stopSignal without indi:id;;stopSignal V211-F.9 (location Antw-Nd-C2, grid 2757)
FNND;stopSignal without indi:id;;stopSignal V212-F.9 (location Antw-Nd-C2, grid 2757)
FNND;stopSignal without indi:id;;stopSignal V213-F.9 (location Antw-Nd-C2, grid 2757)
FNND;stopSignal without indi:id;;stopSignal V214-F.9 (location Antw-Nd-C2, grid 2757)
FNND;stopSignal without indi:id;;stopSignal V215-F.9 (location Antw-Nd-C2, grid 2757)
FNND;stopSignal without indi:id;;stopSignal V216-F.9 (location Antw-Nd-C2, grid 2757)
FNND;stopSignal without indi:id;;stopSignal VT-C.9 (location Antw-Nd-N, grid 2759)
FNND;stopSignal without indi:id;;stopSignal VX-S.9 (location Y.Schijn, grid 2761)
FNND;stopSignal without indi:id;;stopSignal VX-W.9 (location Y.Stabroek, grid 1108)
FNND;stopSignal without indi:id;;stopSignal W-D.9 (location Antw-N-UitC1, grid 2739)
FNND;stopSignal without indi:id;;stopSignal W-H.9 (location Antw-Nd-G9H9, grid 2738)
FNND;stopSignal without indi:id;;stopSignal W-M.9 (location Antw-Nd-B2, grid 1103)
FNND;stopSignal without indi:id;;stopSignal W-N.9 (location Antw-Nd-M9N9, grid 1103)
FNND;stopSignal without indi:id;;stopSignal W-R.9 (location Antw-N-UitB3, grid 1101)
FNND;stopSignal without indi:id;;stopSignal W-T.9 (location Antw-Nd-Bl10, grid 1105)
FNND;stopSignal without indi:id;;stopSignal W-W.9 (location Y.Stabroek, grid 1108)
FNND;stopSignal without indi:id;;stopSignal WT-C.9 (location Antw-N-InC1, grid 2759)
FNND;stopSignal without indi:id;;stopSignal aw263 (location Angola, grid 27071)
FNND;stopSignal without indi:id;;stopSignal ct981-d.9 (location Antw-Nd-Bvrd, grid 2744)
FNND;stopSignal without indi:id;;stopSignal ct982-d.9 (location Antw-Nd-Bvrd, grid 2744)
FNND;stopSignal without indi:id;;stopSignal f401t (location Antw-Nd-B1, grid 1105)
FNND;stopSignal without indi:id;;stopSignal f402t (location Antw-Nd-B1, grid 1105)
FNND;stopSignal without indi:id;;stopSignal f403t (location Antw-Nd-B1, grid 1105)
FNND;stopSignal without indi:id;;stopSignal f404t (location Antw-Nd-B1, grid 1105)
FNND;stopSignal without indi:id;;stopSignal f609-l.9 (location Antw-Nd-B3, grid 1102)
FNND;stopSignal without indi:id;;stopSignal f610-l.9 (location Antw-Nd-B3, grid 1102)
FNND;stopSignal without indi:id;;stopSignal f611-l.9 (location Antw-Nd-B3, grid 1102)
FNND;stopSignal without indi:id;;stopSignal f612-l.9 (location Antw-Nd-B3, grid 1102)
FNND;stopSignal without indi:id;;stopSignal f613-l.9 (location Antw-Nd-B3, grid 1102)
FNND;stopSignal without indi:id;;stopSignal f614-l.9 (location Antw-Nd-B3, grid 1102)
FNND;stopSignal without indi:id;;stopSignal f615-l.9 (location Antw-Nd-B3, grid 1102)
FNND;stopSignal without indi:id;;stopSignal f616-l.9 (location Antw-Nd-B3, grid 1102)
FNND;stopSignal without indi:id;;stopSignal fh1 (location NZT Noordlan, grid 1113)
FNND;stopSignal without indi:id;;stopSignal fh2 (location NZT Noordlan, grid 1113)
FNND;stopSignal without indi:id;;stopSignal fh3 (location NZT Noordlan, grid 1113)
FNND;stopSignal without indi:id;;stopSignal fh4 (location NZT Noordlan, grid 1113)
FNND;stopSignal without indi:id;;stopSignal ft985-d.9 (location Antw-Nd-Bvrd, grid 2744)
FNND;stopSignal without indi:id;;stopSignal ft986-d.9 (location Antw-Nd-Bvrd, grid 2744)
FNND;stopSignal without indi:id;;stopSignal g405t (location Antw-Nd-B1, grid 1105)
FNND;stopSignal without indi:id;;stopSignal g406t (location Antw-Nd-B1, grid 1105)
FNND;stopSignal without indi:id;;stopSignal g407t (location Antw-Nd-B1, grid 1105)
FNND;stopSignal without indi:id;;stopSignal g408t (location Antw-Nd-B1, grid 1105)
FNND;stopSignal without indi:id;;stopSignal g409t (location Antw-Nd-B1, grid 1105)
FNND;stopSignal without indi:id;;stopSignal g410t (location Antw-Nd-B1, grid 1105)
FNND;stopSignal without indi:id;;stopSignal g411t (location Antw-Nd-B1, grid 1105)
FNND;stopSignal without indi:id;;stopSignal g605-l.9 (location Antw-Nd-B3, grid 1102)
FNND;stopSignal without indi:id;;stopSignal g606-l.9 (location Antw-Nd-B3, grid 1102)
FNND;stopSignal without indi:id;;stopSignal g607-l.9 (location Antw-Nd-B3, grid 1102)
FNND;stopSignal without indi:id;;stopSignal g608-l.9 (location Antw-Nd-B3, grid 1102)
FNND;stopSignal without indi:id;;stopSignal gt957-d.9 (location Antw-Nd-TW, grid 2744)
FNND;stopSignal without indi:id;;stopSignal gt958-d.9 (location Antw-Nd-TW, grid 2744)
FNND;stopSignal without indi:id;;stopSignal gt959-d.9 (location Antw-Nd-TW, grid 2744)
FNND;stopSignal without indi:id;;stopSignal gt960-d.9 (location Antw-Nd-TW, grid 2744)
FNND;stopSignal without indi:id;;stopSignal gt961-d.9 (location Antw-Nd-TW, grid 2744)
FNND;stopSignal without indi:id;;stopSignal gt962-d.9 (location Antw-Nd-TW, grid 2744)
FNND;stopSignal without indi:id;;stopSignal h291h (location Antw-Nd-G9H9, grid 2738)
FNND;stopSignal without indi:id;;stopSignal h293h (location Antw-Nd-G9H9, grid 2738)
FNND;stopSignal without indi:id;;stopSignal h601-l.9 (location Antw-Nd-B3, grid 1102)
FNND;stopSignal without indi:id;;stopSignal h602-l.9 (location Antw-Nd-B3, grid 1102)
FNND;stopSignal without indi:id;;stopSignal h603-l.9 (location Antw-Nd-B3, grid 1102)
FNND;stopSignal without indi:id;;stopSignal h604-l.9 (location Antw-Nd-B3, grid 1102)
FNND;stopSignal without indi:id;;stopSignal ht952-d.9 (location Antw-Nd-TW, grid 2744)
FNND;stopSignal without indi:id;;stopSignal ht953-d.9 (location Antw-Nd-TW, grid 2744)
FNND;stopSignal without indi:id;;stopSignal ht954-d.9 (location Antw-Nd-TW, grid 2744)
FNND;stopSignal without indi:id;;stopSignal ht955-d.9 (location Antw-Nd-TW, grid 2744)
FNND;stopSignal without indi:id;;stopSignal ht956-d.9 (location Antw-Nd-TW, grid 2744)
FNND;stopSignal without indi:id;;stopSignal j431t (location A'-N-CHW_WSH, grid 1105)
FNND;stopSignal without indi:id;;stopSignal jd807-e.9 (location Antw-Nd-A1, grid 1119)
FNND;stopSignal without indi:id;;stopSignal jd808-e.9 (location Antw-Nd-A1, grid 1119)
FNND;stopSignal without indi:id;;stopSignal jd809-e.9 (location Antw-Nd-A1, grid 1119)
FNND;stopSignal without indi:id;;stopSignal jd810-e.9 (location Antw-Nd-A1, grid 1119)
FNND;stopSignal without indi:id;;stopSignal jd811-e.9 (location Antw-Nd-A1, grid 1119)
FNND;stopSignal without indi:id;;stopSignal jd812-e.9 (location Antw-Nd-A1, grid 1119)
FNND;stopSignal without indi:id;;stopSignal jd813-e.9 (location Antw-Nd-A1, grid 1119)
FNND;stopSignal without indi:id;;stopSignal jd814-e.9 (location Antw-Nd-A1, grid 1119)
FNND;stopSignal without indi:id;;stopSignal kd801-e.9 (location Antw-Nd-A1, grid 1119)
FNND;stopSignal without indi:id;;stopSignal kd802-e.9 (location Antw-Nd-A1, grid 1119)
FNND;stopSignal without indi:id;;stopSignal kd803-e.9 (location Antw-Nd-A1, grid 1119)
FNND;stopSignal without indi:id;;stopSignal kd804-e.9 (location Antw-Nd-A1, grid 1119)
FNND;stopSignal without indi:id;;stopSignal kd805-e.9 (location Antw-Nd-A1, grid 1119)
FNND;stopSignal without indi:id;;stopSignal kd806-e.9 (location Antw-Nd-A1, grid 1119)
FNND;stopSignal without indi:id;;stopSignal md755-e.9 (location Antw-Nd-A2, grid 1119)
FNND;stopSignal without indi:id;;stopSignal md756-e.9 (location Antw-Nd-A2, grid 1119)
FNND;stopSignal without indi:id;;stopSignal md757-e.9 (location Antw-Nd-A2, grid 1119)
FNND;stopSignal without indi:id;;stopSignal md758-e.9 (location Antw-Nd-A2, grid 1119)
FNND;stopSignal without indi:id;;stopSignal mg755-e.9 (location Antw-Nd-A2, grid 1120)
FNND;stopSignal without indi:id;;stopSignal mg756-e.9 (location Antw-Nd-A2, grid 1120)
FNND;stopSignal without indi:id;;stopSignal mg757-e.9 (location Antw-Nd-A2, grid 1120)
FNND;stopSignal without indi:id;;stopSignal mg758-e.9 (location Antw-Nd-A2, grid 1120)
FNND;stopSignal without indi:id;;stopSignal mt908-c.9 (location Antw-Nd-N, grid 2759)
FNND;stopSignal without indi:id;;stopSignal mt909-c.9 (location Antw-Nd-N, grid 2759)
FNND;stopSignal without indi:id;;stopSignal mt910-c.9 (location Antw-Nd-N, grid 2759)
FNND;stopSignal without indi:id;;stopSignal mt911-c.9 (location Antw-Nd-N, grid 2759)
FNND;stopSignal without indi:id;;stopSignal mt912-c.9 (location Antw-Nd-N, grid 2759)
FNND;stopSignal without indi:id;;stopSignal mt913-c.9 (location Antw-Nd-N, grid 2759)
FNND;stopSignal without indi:id;;stopSignal mt914-c.9 (location Antw-Nd-N, grid 2759)
FNND;stopSignal without indi:id;;stopSignal mt915-c.9 (location Antw-Nd-N, grid 2759)
FNND;stopSignal without indi:id;;stopSignal mt916-c.9 (location Antw-Nd-N, grid 2759)
FNND;stopSignal without indi:id;;stopSignal mt917-c.9 (location Antw-Nd-N, grid 2759)
FNND;stopSignal without indi:id;;stopSignal mt918-c.9 (location Antw-Nd-N, grid 2759)
FNND;stopSignal without indi:id;;stopSignal mt919-c.9 (location Antw-Nd-N, grid 2759)
FNND;stopSignal without indi:id;;stopSignal mt920-c.9 (location Antw-Nd-N, grid 2759)
FNND;stopSignal without indi:id;;stopSignal mt921-c.9 (location Antw-Nd-N, grid 2759)
FNND;stopSignal without indi:id;;stopSignal nd751-e.9 (location Antw-Nd-A2, grid 1119)
FNND;stopSignal without indi:id;;stopSignal nd752-e.9 (location Antw-Nd-A2, grid 1119)
FNND;stopSignal without indi:id;;stopSignal nd753-e.9 (location Antw-Nd-A2, grid 1119)
FNND;stopSignal without indi:id;;stopSignal nd754-e.9 (location Antw-Nd-A2, grid 1119)
FNND;stopSignal without indi:id;;stopSignal ng751-e.9 (location Antw-Nd-A2, grid 1120)
FNND;stopSignal without indi:id;;stopSignal ng752-e.9 (location Antw-Nd-A2, grid 1120)
FNND;stopSignal without indi:id;;stopSignal ng753-e.9 (location Antw-Nd-A2, grid 1120)
FNND;stopSignal without indi:id;;stopSignal ng754-e.9 (location Antw-Nd-A2, grid 1120)
FNND;stopSignal without indi:id;;stopSignal nt918-d.9 (location Antw-Nd-N, grid 2744)
FNND;stopSignal without indi:id;;stopSignal nt919-d.9 (location Antw-Nd-N, grid 2744)
FNND;stopSignal without indi:id;;stopSignal nt920-d.9 (location Antw-Nd-N, grid 2744)
FNND;stopSignal without indi:id;;stopSignal nt921-d.9 (location Antw-Nd-N, grid 2744)
FNND;stopSignal without indi:id;;stopSignal oc801-e.9 (location Antw-Nd-A1, grid 1100)
FNND;stopSignal without indi:id;;stopSignal oc802-e.9 (location Antw-Nd-A1, grid 1100)
FNND;stopSignal without indi:id;;stopSignal oc803-e.9 (location Antw-Nd-A1, grid 1100)
FNND;stopSignal without indi:id;;stopSignal oc804-e.9 (location Antw-Nd-A1, grid 1100)
FNND;stopSignal without indi:id;;stopSignal oc805-e.9 (location Antw-Nd-A1, grid 1100)
FNND;stopSignal without indi:id;;stopSignal oc806-e.9 (location Antw-Nd-A1, grid 1100)
FNND;stopSignal without indi:id;;stopSignal ot915-d.9 (location Antw-Nd-N, grid 2744)
FNND;stopSignal without indi:id;;stopSignal ot916-d.9 (location Antw-Nd-N, grid 2744)
FNND;stopSignal without indi:id;;stopSignal ot917-d.9 (location Antw-Nd-N, grid 2744)
FNND;stopSignal without indi:id;;stopSignal p101-d.9 (location Antw-N-UitC1, grid 2739)
FNND;stopSignal without indi:id;;stopSignal p102-d.9 (location Antw-N-UitC1, grid 2739)
FNND;stopSignal without indi:id;;stopSignal p401-n.9 (location Antw-Nd-B1, grid 1103)
FNND;stopSignal without indi:id;;stopSignal p402-n.9 (location Antw-Nd-B1, grid 1103)
FNND;stopSignal without indi:id;;stopSignal p403-n.9 (location Antw-Nd-B1, grid 1103)
FNND;stopSignal without indi:id;;stopSignal p404-n.9 (location Antw-Nd-B1, grid 1103)
FNND;stopSignal without indi:id;;stopSignal p405-n.9 (location Antw-Nd-B1, grid 1103)
FNND;stopSignal without indi:id;;stopSignal p406-n.9 (location Antw-Nd-B1, grid 1103)
FNND;stopSignal without indi:id;;stopSignal p407-n.9 (location Antw-Nd-B1, grid 1103)
FNND;stopSignal without indi:id;;stopSignal p408-n.9 (location Antw-Nd-B1, grid 1103)
FNND;stopSignal without indi:id;;stopSignal p501-l.9 (location Antw-Nd-B2, grid 1102)
FNND;stopSignal without indi:id;;stopSignal p502-l.9 (location Antw-Nd-B2, grid 1102)
FNND;stopSignal without indi:id;;stopSignal p503-l.9 (location Antw-Nd-B2, grid 1102)
FNND;stopSignal without indi:id;;stopSignal p504-l.9 (location Antw-Nd-B2, grid 1102)
FNND;stopSignal without indi:id;;stopSignal p505-l.9 (location Antw-Nd-B2, grid 1102)
FNND;stopSignal without indi:id;;stopSignal p506-l.9 (location Antw-Nd-B2, grid 1102)
FNND;stopSignal without indi:id;;stopSignal p507-l.9 (location Antw-Nd-B2, grid 1102)
FNND;stopSignal without indi:id;;stopSignal p508-l.9 (location Antw-Nd-B2, grid 1102)
FNND;stopSignal without indi:id;;stopSignal p701-c.9 (location Antw-Nd-D, grid 2759)
FNND;stopSignal without indi:id;;stopSignal p701-j.9 (location Antw-Nd-D, grid 2758)
FNND;stopSignal without indi:id;;stopSignal p702-c.9 (location Antw-Nd-D, grid 2759)
